Port_IDs,PnL,total_investment,ROI,Sharpe_Ratio,MDD,Win_Rate,win_positions,total_positions,Rank,Win_Rate_Quantile
4000222729738650369,1803.6201332800001,1465029.5338384,0.12311152039061544,0.11135466569675319,-2980.605955653944,56.05427974947808,537,958,90.0,3
4000877324693233921,-836.1005588599996,48672.5441,-1.7178073887861547,-0.016130819234546814,-7195.3371732342985,44.8595041322314,2714,6050,149.0,2
4002413037164645377,3686.9697606,719198.2546014,0.512649987261638,0.08612747159273891,-14.366128239780664,18.57638888888889,107,576,58.0,0
4004410127575640832,2905.76386668,46833.638219,6.204437616168707,0.1344986116847128,-1322.4057709781712,34.51676528599605,175,507,34.0,1
4004713168329653760,1667.19861,4.42237,37699.21128263805,0.27752014028205985,0.0,7.4074074074074066,2,27,4.0,0
4006366295148391425,3018.5418057,11498.6205061,26.251338620129854,0.11630480455618217,-17898.948113341987,17.180616740088105,117,681,25.0,0
4008537296438699777,2330.8456453100002,3393526.7661799,0.0686850526284146,0.031658356817226,-572643.9380897778,46.54205607476635,249,535,101.0,2
4008711265867865600,11298.706389769999,7195400.63,0.15702678656504496,0.21379229491707913,-0.13335514263281856,42.13197969543147,166,394,86.0,2
4008804082027254529,3332.73345887,12559986.458999999,0.026534530668079606,0.16659147974655203,-1.0669452071132057,54.051282051282044,527,975,124.0,3
4011626972687000576,5483.14982082,1010306.889609,0.5427212144363422,0.08519132113449136,-745.7953353062367,38.408190224570674,2326,6056,55.0,2
4012994295026226176,2500.33664614,630594.1132352999,0.3965049139631001,0.13675802181997843,-5231.804547889027,40.03189792663477,251,627,65.0,2
4013955990069013504,1690.02704985,8542.763617,19.78314191542027,0.2038895677247645,-13549.411826323274,65.92178770949721,236,358,26.0,3
4013978721149559808,3778.87822398,296806.954322,1.2731771169621482,0.15129698985729,0.0,20.74829931972789,61,294,40.0,0
4014818740371615232,2013.64751009,6989933.5313772,0.028807820575845425,0.011471754782668112,-1771.5869509867018,20.982986767485823,111,529,122.0,0
